gene	value_type	with_depth	contrast	estimate	SE	df	t.ratio	p.value	sd_study	sd_residual	study_dominated	n_units	n_donors	bh_family	block	p_BH_across_genes
POSTN	expr	TRUE	Pericytes - AT2_AGTR2undet	0.252894722490492	0.0985004551168572	2207.44352861114	-2.56744724875095	0.0240574875761641	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0274698971614356
POSTN	expr	TRUE	Pericytes - Adventitial fibroblasts	-0.000520573826009356	0.102907959174402	2195.66859681969	0.00505863521330861	0.995964269823163	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.995964269823163
POSTN	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.053376469680209	0.100526521851921	2145.52223662798	0.530969028838325	0.625269958903413	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.650873685668854
POSTN	expr	TRUE	Pericytes - Alveolar macrophages	0.229759882214509	0.0979518645384778	2203.37551891179	-2.34564072156334	0.030606235797939	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0342988674951381
POSTN	expr	TRUE	Pericytes - Classical monocytes	0.192945479821152	0.0939416386577748	2167.31540247903	-2.05388667451335	0.0561489364605039	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0619176628091858
POSTN	expr	TRUE	Pericytes - DC2	0.219283918233757	0.0944728545041718	2182.35840736896	-2.32113149734534	0.030606235797939	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0342988674951381
POSTN	expr	TRUE	Pericytes - EC aerocyte capillary	-0.159001701906756	0.104583247648229	2133.69803506621	1.5203362439228	0.168754233097297	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.183164706934819
POSTN	expr	TRUE	Pericytes - EC general capillary	-1.67711457420762	0.0977898782274077	2143.35398838594	17.1501857309561	7.32168557821302e-61	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	2.28153169953348e-60
POSTN	expr	TRUE	Pericytes - EC venous pulmonary	-1.54641438908871	0.101614699244069	2160.6127225827	15.2184123024797	6.46573225703711e-49	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	1.64365720007838e-48
POSTN	expr	TRUE	Pericytes - EC venous systemic	-2.89113746789278	0.104288645235338	2172.94031047885	27.7224568539426	9.05302620347099e-144	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	4.32931847156088e-143
POSTN	expr	TRUE	Pericytes - Interstitial macrophages	0.227797996523547	0.0956707406707438	2213.7079023253	-2.38106232821512	0.030606235797939	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0342988674951381
POSTN	expr	TRUE	Pericytes - Lymphatic EC	0.237422352474981	0.0988594457173049	2163.50080098884	-2.40161525034143	0.030606235797939	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0342988674951381
POSTN	expr	TRUE	Pericytes - Mast cells	0.0984060776436267	0.0972566905245888	2167.5915188134	-1.01181807763392	0.38508808570643	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.406996817059531
POSTN	expr	TRUE	Pericytes - Myofibroblasts	-0.599398523834573	0.129247912079521	2137.45926300938	4.6375876731052	1.56994394320626e-05	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	2.01670990576761e-05
POSTN	expr	TRUE	Pericytes - (Non-classical monocytes)	0.262878601645927	0.0968871366876932	2189.42879751124	-2.71324564470609	0.0176267500485215	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0202226134760948
POSTN	expr	TRUE	Pericytes - Peribronchial fibroblasts	-1.47302275676858	0.113195286671168	2171.93722508008	13.0131103519152	1.29601014232456e-36	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	2.72162129888158e-36
POSTN	expr	TRUE	Pericytes - Subpleural fibroblasts	0.134359591494073	0.222660075814005	2193.3206006911	-0.603429200330947	0.6037893446375	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.631234314848296
POSTN	expr	TRUE	Pericytes - (Transitional Club-AT2)	0.294491896680595	0.102100782039062	2185.57940721536	-2.88432557321576	0.0118827774715841	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.0137305777961127
POSTN	expr	TRUE	Pericytes - Vascular smooth muscle	0.0827787862767849	0.103834270418822	2150.2348740729	-0.797220281347297	0.496312985240024	1.39386725100188e-17	0.568029419524861	FALSE	2329	220	original_panel	fibrillar_other	0.522263991004208
LUM	expr	TRUE	Pericytes - AT1	0.881011241681009	0.0568716382293932	2143.53007904185	-15.4912232021069	3.81602726057008e-51	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	1.02968780271249e-50
LUM	expr	TRUE	Pericytes - AT2_AGTR2det	0.882722094455824	0.0650578203327047	2144.06882105978	-13.5682703469252	3.15826993751009e-40	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	6.84055775702858e-40
LUM	expr	TRUE	Pericytes - AT2_AGTR2undet	0.839766909541036	0.0575806432523046	2197.89884048777	-14.5841877080355	5.77151886192357e-46	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	1.36649196583779e-45
LUM	expr	TRUE	Pericytes - Adventitial fibroblasts	-1.77952079994682	0.0600370112194306	2184.53710776256	29.64039621231	1.50899438887196e-161	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	7.83703537446406e-161
LUM	expr	TRUE	Pericytes - Alveolar fibroblasts	-2.17663665960044	0.0585047484916206	2132.41507874979	37.2044443522766	1.34525511706633e-232	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	1.47672323077963e-231
LUM	expr	TRUE	Pericytes - Alveolar macrophages	0.863522594172186	0.0573965785802593	2198.5758229029	-15.0448444059204	1.20254181143543e-48	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	2.99395719032637e-48
LUM	expr	TRUE	Pericytes - Classical monocytes	0.887399920168183	0.054728542074632	2153.75410451427	-16.214572625707	2.47396181775753e-55	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	7.4218854532726e-55
LUM	expr	TRUE	Pericytes - DC2	0.895918832729592	0.0552240050792401	2174.06185169469	-16.2233585094752	2.44920710015664e-55	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	7.39354393359785e-55
LUM	expr	TRUE	Pericytes - EC aerocyte capillary	0.954968167836346	0.0608417580529535	2122.53314991287	-15.6959331616485	3.04001485653766e-52	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	8.48744032200976e-52
LUM	expr	TRUE	Pericytes - EC general capillary	0.877035288898781	0.0569049318776634	2129.68247123212	-15.4122895847458	1.10080487952982e-50	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	2.92136679567529e-50
LUM	expr	TRUE	Pericytes - EC venous pulmonary	0.939580973025602	0.0591671401774708	2145.39063621035	-15.8801147090656	2.674815133927e-53	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	7.69009351004013e-53
LUM	expr	TRUE	Pericytes - EC venous systemic	0.944093130525154	0.0608064523447808	2163.42353308128	-15.5261998376754	2.41564169729584e-51	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	6.55480303254994e-51
LUM	expr	TRUE	Pericytes - Interstitial macrophages	0.884434776618089	0.055889633292061	2202.50249689427	-15.82466594469	4.37186770788417e-53	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	1.24947461710536e-52
LUM	expr	TRUE	Pericytes - Lymphatic EC	0.902518138339621	0.0575734747182734	2150.07423652717	-15.6759365794048	3.35116951022823e-52	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	9.3023843301163e-52
LUM	expr	TRUE	Pericytes - Mast cells	0.870074449530071	0.0566576002544506	2152.74875244688	-15.3567119966703	2.08197443919765e-50	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	5.49504729034133e-50
LUM	expr	TRUE	Pericytes - Myofibroblasts	-0.651110586684546	0.0751981182381943	2125.24342452218	8.65860212913993	1.02463081953616e-17	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	1.61204132194126e-17
LUM	expr	TRUE	Pericytes - (Non-classical monocytes)	0.923355744404526	0.0565101981652292	2176.74739987396	-16.3396302682348	5.57960229931728e-56	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	1.70566323453813e-55
LUM	expr	TRUE	Pericytes - Peribronchial fibroblasts	-1.92200539404495	0.0660015345161682	2161.89591103424	29.1206167876919	1.00520970099821e-156	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	5.05746130814724e-156
LUM	expr	TRUE	Pericytes - Subpleural fibroblasts	-0.552482768734563	0.129810562645757	2172.65203422871	4.25606944052964	2.16893876040811e-05	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	2.7568353191503e-05
LUM	expr	TRUE	Pericytes - (Transitional Club-AT2)	0.900145454167731	0.0597703182011114	2177.05331806001	-15.0600746534254	1.09567134384552e-48	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	2.74201688641133e-48
LUM	expr	TRUE	Pericytes - Vascular smooth muscle	0.462820351463969	0.0604422806736595	2136.6199653499	-7.6572284550749	3.00133946247621e-14	7.80905443182273e-18	0.330184029033349	FALSE	2329	220	original_panel	fibrillar_other	4.51603414447355e-14
DCN	expr	TRUE	Pericytes - AT1	1.88045888870322	0.0504975967086996	2133.23411511201	-37.2385818586741	1.19136991963978e-233	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	1.33821318880469e-232
DCN	expr	TRUE	Pericytes - AT2_AGTR2det	1.86885072519323	0.0580615503400219	2146.10275721696	-32.1874065409691	1.15094476093133e-185	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	6.54007434740982e-185
DCN	expr	TRUE	Pericytes - AT2_AGTR2undet	1.78489643306141	0.0513043251735895	2191.33886554556	-34.7903695647914	2.75014554785163e-211	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	1.89760042801763e-210
DCN	expr	TRUE	Pericytes - Adventitial fibroblasts	-1.01026947984764	0.0534026589602079	2175.92969145579	18.917962129946	6.71537348633302e-74	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	2.30037261978642e-73
DCN	expr	TRUE	Pericytes - Alveolar fibroblasts	-0.805894112786917	0.0519309498192029	2123.47711620734	15.5185706325925	1.9423532336642e-51	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	5.30031984101588e-51
DCN	expr	TRUE	Pericytes - Alveolar macrophages	1.76214997116085	0.051235556744794	2195.96708265926	-34.3931067234845	1.42653345720573e-207	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	9.31102243014012e-207
DCN	expr	TRUE	Pericytes - Classical monocytes	1.88567711546266	0.0486165906689729	2143.53627710655	-38.7866999622023	1.82271090510663e-248	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	2.66778596111062e-247
DCN	expr	TRUE	Pericytes - DC2	1.8682176582737	0.0491968993288145	2168.93426333893	-37.9742968309284	2.37612017124649e-241	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	3.1879612297557e-240
DCN	expr	TRUE	Pericytes - EC aerocyte capillary	1.88261810413043	0.0539896533466262	2114.86631940871	-34.8699794763189	1.18379260261665e-210	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	7.94127537588672e-210
DCN	expr	TRUE	Pericytes - EC general capillary	1.81863293020548	0.0505042179737504	2120.28481513993	-36.0095256034005	1.43382214812448e-221	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	1.1737899958375e-220
DCN	expr	TRUE	Pericytes - EC venous pulmonary	1.85367601183653	0.0525380354021166	2134.78042333301	-35.2825528714356	6.50673830608483e-215	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	4.76174939672572e-214
DCN	expr	TRUE	Pericytes - EC venous systemic	1.94511526962357	0.0540561747129717	2156.26722596277	-35.9832207874822	5.20079016833147e-222	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	4.33100284707604e-221
DCN	expr	TRUE	Pericytes - Interstitial macrophages	1.85892334677045	0.0497635684917475	2193.26938044136	-37.3551054136869	4.46493063709101e-236	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	5.52964486593578e-235
DCN	expr	TRUE	Pericytes - Lymphatic EC	1.83066749209644	0.0511327213356291	2140.4281815569	-35.8022699413973	4.99643689648682e-220	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	3.95619511639858e-219
DCN	expr	TRUE	Pericytes - Mast cells	1.84573042730389	0.0503269529410988	2141.76415152233	-36.6747899373936	2.13082296355246e-228	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	2.05837498279168e-227
DCN	expr	TRUE	Pericytes - Myofibroblasts	-0.354169512840545	0.0667338170076271	2117.16435112175	5.30719699129553	1.29102571845193e-07	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	1.78672040691199e-07
DCN	expr	TRUE	Pericytes - (Non-classical monocytes)	1.90564717509357	0.0502506361617967	2167.13139057089	-37.9228467667111	5.66066816424685e-241	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	7.38946681981413e-240
DCN	expr	TRUE	Pericytes - Peribronchial fibroblasts	-0.734181523694597	0.058673545608668	2154.11410669097	12.5129905833769	1.15621781740152e-34	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	2.34644204119721e-34
DCN	expr	TRUE	Pericytes - Subpleural fibroblasts	-0.49562676264729	0.115369172423041	2158.44664876862	4.29600691621419	1.81616505838844e-05	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	2.32065535238523e-05
DCN	expr	TRUE	Pericytes - (Transitional Club-AT2)	1.87078232880355	0.0533149642188272	2173.46211734028	-35.0892541374514	7.92859923020742e-214	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	5.63163739439733e-213
DCN	expr	TRUE	Pericytes - Vascular smooth muscle	0.500387423374952	0.0536576683357129	2126.90589280074	-9.32555287800141	2.95788578684258e-20	9.64088752378778e-18	0.292833606281738	FALSE	2329	220	original_panel	fibrillar_other	4.84291130523718e-20
FBN1	expr	TRUE	Pericytes - AT1	1.0430059730451	0.0833805750682493	2159.64043849192	-12.50898032535	2.70863598282652e-34	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	5.45112991543838e-34
FBN1	expr	TRUE	Pericytes - AT2_AGTR2det	1.07436981921518	0.0947614863664163	2148.57375881567	-11.3376210147326	9.77964547249909e-29	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	1.77577773053273e-28
FBN1	expr	TRUE	Pericytes - AT2_AGTR2undet	1.04680358048482	0.0840515495747102	2208.44071224805	-12.4543043618054	4.316030960402e-34	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	8.64997076296334e-34
FBN1	expr	TRUE	Pericytes - Adventitial fibroblasts	-2.12970458230793	0.0878288135380375	2196.77905808748	24.2483587847351	5.67814741881879e-114	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	2.22971154738982e-113
FBN1	expr	TRUE	Pericytes - Alveolar fibroblasts	-1.24861741060473	0.0858155601333176	2146.90755902863	14.5500117771761	5.7490032270718e-45	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	1.32859739649554e-44
FBN1	expr	TRUE	Pericytes - Alveolar macrophages	0.744662217101861	0.0835640452344063	2203.91806129366	-8.91127535787673	1.54874531189628e-18	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	2.46067100541415e-18
FBN1	expr	TRUE	Pericytes - Classical monocytes	1.02632391257032	0.0801861016852077	2168.6592468618	-12.7992743256111	1.14332848984195e-35	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	2.34990493869643e-35
FBN1	expr	TRUE	Pericytes - DC2	1.04809975036509	0.0806143490694779	2183.25356799506	-13.0014043710975	1.47073490069998e-36	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	3.06191791826762e-36
FBN1	expr	TRUE	Pericytes - EC aerocyte capillary	1.04867976178002	0.0892822116739636	2134.87045893597	-11.745674105941	1.24085605312478e-30	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	2.36890701051093e-30
FBN1	expr	TRUE	Pericytes - EC general capillary	0.915451954763666	0.0834801922062644	2144.78268063658	-10.9660978319474	4.68941252341103e-27	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	8.2663731708304e-27
FBN1	expr	TRUE	Pericytes - EC venous pulmonary	0.0942141110528642	0.0867401785819152	2162.19767664886	-1.08616459630517	0.277527252694321	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	0.295254764430302
FBN1	expr	TRUE	Pericytes - EC venous systemic	0.384190998595581	0.0890115762830587	2173.90067183161	-4.31619138362235	2.04890635749778e-05	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	2.61113923660007e-05
FBN1	expr	TRUE	Pericytes - Interstitial macrophages	1.04958527512961	0.0816411831986301	2214.77576463234	-12.8560762351522	6.53588252237211e-36	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	1.34907318731014e-35
FBN1	expr	TRUE	Pericytes - Lymphatic EC	-0.228223246078689	0.0843870266226344	2164.87929583949	2.70448261080779	0.00723937862952898	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	0.00846639195656779
FBN1	expr	TRUE	Pericytes - Mast cells	1.016850604725	0.0830158780672826	2169.08262055623	-12.2488688718183	4.41986193940603e-33	1.61238442437407e-17	0.48496571567377	FALSE	2329	220	original_panel	fibrillar_other	8.71344210911474e-33
